,0
0,778.4344827586207
1,4091.8896551724138
2,3473.6413793103447
3,2635.1724137931033
4,4305.751724137931
5,2666.2
6,408.5310344827586
7,6307.565517241379
8,2994.5862068965516
9,429.0689655172414
10,4169.5310344827585
11,5863.6551724137935
12,2928.793103448276
13,4214.238237547892
14,938.5724137931035
15,5598.0965517241375
16,448.5103448275862
17,2809.5310344827585
18,2887.9103448275864
19,4907.4
20,2797.0137931034483
21,6056.11724137931
22,927.5862068965517
23,925.4068965517241
24,6420.937931034483
25,1341.6344827586206
26,4408.703448275862
27,312.6758620689655
28,5903.179310344827
29,1880.551724137931
30,4026.289655172414
31,656.9379310344827
32,6379.2
33,2990.710344827586
34,867.8413793103448
35,5829.841379310345
36,682.8482758620689
37,611.448275862069
38,5604.7793103448275
39,348.66896551724136
40,4796.4068965517245
41,5066.6551724137935
42,3410.9172413793103
43,5665.797701149425
44,3177.9103448275864
45,841.9241379310345
46,2145.7172413793105
47,4433.124137931034
48,4774.537931034482
49,5869.524137931035
50,3495.3586206896553
51,4373.213793103449
52,278.5825771324864
53,5043.213793103449
54,1457.503448275862
55,2442.8206896551724
56,866.351724137931
57,3609.6827586206896
58,5400.76551724138
59,3000.3379310344826
60,2604.7655172413793
61,4631.535057471265
62,316.5931034482759
63,6231.124137931034
64,3064.3724137931035
65,277.17931034482757
66,4438.158620689655
67,3102.441379310345
68,4486.448275862069
69,304.6551724137931
70,947.5103448275862
71,290.7655172413793
72,3824.710344827586
73,3874.455172413793
74,4919.262068965517
75,996.7379310344828
76,3237.6781609195405
77,4948.9655172413795
78,6041.434482758621
79,846.9241379310345
80,891.1862068965518
81,5848.877011494254
82,3448.5172413793102
83,809.2965517241379
84,868.1178160919541
85,2780.5241379310346
86,4623.689655172414
87,2571.103448275862
88,5214.23448275862
89,5298.172413793103
90,4776.854545454546
91,2444.848275862069
92,2832.793103448276
93,6068.544827586207
94,1901.2689655172414
95,3049.7172413793105
96,1378.5172413793102
97,359.9912972085386
98,5001.586206896552
99,4642.7172413793105
100,1424.1172413793104
101,3193.5241379310346
102,1229.5379310344827
103,706.8179310344829
104,3439.496551724138
105,5078.413793103448
106,1102.344827586207
107,5392.503448275862
108,3038.7793103448275
109,979.8965517241379
110,5893.822116527943
111,4920.944827586207
112,7147.165517241379
113,4973.6
114,4317.5310344827585
115,4339.067673782157
116,2976.655172413793
117,6172.744827586207
118,6558.172413793103
119,925.8896551724138
120,242.26896551724138
121,3311.055172413793
122,4366.710344827587
123,4792.455172413793
124,735.1655172413793
125,5687.386206896552
126,4538.227586206896
127,5499.544827586207
128,4655.358620689655
129,5780.7793103448275
130,2554.8689655172416
131,6606.310344827586
132,5492.3448275862065
133,3210.8344827586207
134,3142.786206896552
135,2655.2390804597703
136,3155.206896551724
137,5052.848275862069
138,4907.075862068966
139,4987.275862068966
140,4418.137931034483
141,1437.896551724138
142,1442.0689655172414
143,4368.75566502463
144,5750.213793103449
145,6105.075862068966
146,3082.710344827586
147,3098.213793103448
148,463.26206896551724
149,2251.9517241379313
150,5107.627586206897
151,3128.0137931034483
152,304.63448275862066
153,5262.737931034483
154,4567.751724137931
155,3314.903448275862
156,297.93793103448274
157,4987.068965517241
158,4493.424137931034
159,4595.551724137931
160,936.551724137931
161,3492.1655172413793
162,4748.620689655172
163,3896.406896551724
164,5739.820689655173
165,2475.1103448275862
166,5956.0
167,4301.806896551724
168,2662.8137931034485
169,4760.751724137931
170,5420.213793103449
171,4173.103448275862
172,5187.668965517241
173,438.80689655172415
174,3184.255172413793
175,2651.206896551724
176,800.9862068965517
177,2956.719540229885
178,1374.9793103448276
179,5714.668965517241
180,2792.543103448276
181,437.8965517241379
182,4763.147126436782
183,490.19310344827585
184,6080.751724137931
